Code,Year,Sales,Bills
27702,2016,25894.0,2
27702,2017,3872.0,1
27703,2015,90.75,1
27704,2016,9608.0,3
27704,2017,38869.2,8
27704,2018,26283.6,8
27704,2019,29902.82,8
27704,2020,24301.73,8
27704,2021,24532.63,10
27704,2022,8804.42,3
27705,2015,90.75,1
27706,2015,90.75,1
27708,2017,23320.33,3
27710,2015,90.75,1
27711,2016,96568.96,15
27711,2017,17641.8,4
27711,2018,7731.9,3
27711,2019,290.4,1
27711,2020,6776.0,1
27711,2021,726.0,2
27714,2015,90.75,1
27718,2016,44902.367,5
27718,2017,2746.7,1
27718,2018,8090.79,3
27718,2019,2856.56,1
27718,2020,6147.91,2
27719,2015,1512.5,1
27719,2017,1504.19,1
27719,2018,46.28,10
27719,2019,12100.0,2
27720,2015,80.0,1
27720,2016,80.0,1
27720,2017,80.0,1
27720,2018,80.0,1
27722,2015,4717.5,1
27722,2016,6382.5,5
27722,2017,6110.0,2
27722,2018,1154.45,1
27722,2019,1212.1,1
27722,2020,1272.7,1
27722,2021,1336.4,1
27724,2017,1742.4,1
27724,2018,1870.66,7
27724,2019,997.04,4
27724,2020,2027.96,4
27724,2021,1476.2,4
27724,2022,1006.72,2
27725,2015,15972.0,1
27725,2016,1208.79,1
27725,2017,4838.79,2
27725,2018,1257.14,1
27725,2019,1319.98,1
27725,2020,17848.71,5
27725,2021,3294.23,2
27726,2015,17617.61,1
27726,2016,29403.0,4
27726,2017,43472.88,4
27726,2018,52932.87,6
27726,2019,29221.5,1
27727,2015,9196.0,1
27727,2016,14336.08,3
27727,2017,4259.2,1
27728,2015,78.65,1
27739,2016,332.75,1
27741,2016,90.75,1
27745,2016,99655.6,14
27745,2017,167440.38,29
27745,2018,95356.22,18
27745,2019,64554.95,10
27745,2020,445749.16,22
27745,2021,88914.81,7
27745,2022,57542.582,5
27750,2016,121.0,1
27752,2016,17985.44,4
27756,2016,104900.95,15
27756,2017,87964.05,47
27756,2018,104824.73,30
27756,2019,31919.16,16
27756,2020,5922.95,8
27768,2016,181.5,1
27768,2017,121.0,1
27776,2016,12680.8,5
27776,2017,7550.4,1
27777,2016,22116.379,5
27777,2017,30429.08,5
27777,2018,3995.42,2
27777,2020,2449.04,2
27777,2021,7932.7603,8
27777,2022,4598.0,1
27780,2017,10972.28,2
27780,2018,15981.68,4
27780,2019,4659.37,2
27780,2020,1080.84,1
27780,2021,1134.8,1
27788,2016,81118.4,6
27789,2016,90.75,1
27795,2016,871.2,1
27796,2016,90.75,1
27798,2016,90.75,1
27802,2016,24230.25,5
27802,2017,5626.5,1
27802,2018,8203.8,2
27802,2019,7078.5,7
27804,2016,2480.5,1
27806,2016,78.65,1
27808,2016,16522.56,4
27808,2017,3545.2998,2
27808,2018,1948.1,1
27808,2019,2002.55,1
27809,2016,90.75,1
27811,2016,90.75,1
27818,2016,10375.0,4
27818,2017,7771.63,8
27822,2016,90.75,1
27826,2018,10769.0,1
27826,2019,-10769.0,2
27827,2016,16262.4,1
27827,2017,6098.4,1
27828,2016,41382.0,5
27828,2017,19886.477,2
27828,2018,1343.1,1
27828,2019,1396.82,1
27828,2020,1466.64,1
27829,2016,9600.0,1
2783,2007,388.6,2
2783,2008,0.0,2
27844,2016,35695.0,7
27844,2017,1343.1,1
27844,2018,23221.11,3
27844,2019,11640.2,8
27844,2020,1466.64,1
27844,2021,1538.09,1
27844,2022,41493.8,2
27860,2016,12.099998,2
27861,2016,465.85,1
27861,2020,320.15,6
27861,2021,331.45,12
27861,2022,80.0,3
27862,2016,29156.16,8
27877,2016,7051.28,1
27877,2017,1343.1,1
27879,2016,24442.0,9
27879,2017,7562.5,10
27879,2018,17696.25,14
27879,2019,7562.5,10
27879,2020,10587.5,14
27879,2021,9232.3,13
27879,2022,6806.25,9
27883,2016,90.75,1
27887,2016,90.75,1
27892,2016,78.65,1
27893,2016,42838.64,4
27893,2017,15424.45,3
27893,2018,126453.47,10
27893,2019,152885.5,6
27893,2020,103071.94,2
27893,2021,134678.94,4
27895,2017,15820.75,2
27895,2018,14350.6,5
27895,2019,7865.0,3
27895,2020,4573.8,3
27895,2022,3025.0,1
27908,2016,40703.19,10
27908,2017,16826.389,3
27908,2018,4600.47,1
27908,2019,14812.9,2
27908,2020,15054.42,2
27908,2021,5325.57,1
27908,2022,2218.98,1
27911,2016,859.3414,2
27911,2017,578.7914,1
27911,2018,578.7914,1
27911,2019,578.79,1
27911,2020,578.79,1
27911,2021,578.79,1
27913,2017,41891.89,5
27913,2018,33287.98,9
27913,2019,57608.95,7
27913,2020,-3043.46,2
27932,2016,272.37,1
27932,2017,272.37,1
27932,2018,272.37,1
27932,2019,272.37,1
27932,2020,272.37,1
27932,2021,272.37,1
27932,2022,272.37,1
27933,2016,90.75,1
27934,2016,90.75,1
27935,2016,6587.0,3
27935,2017,14867.16,5
27935,2018,6000.0,4
27935,2019,15427.5,1
27935,2020,49080.63,8
27935,2021,152735.27,17
27935,2022,54572.34,6
27939,2016,5238.09,1
27939,2017,873.015,1
27941,2016,38868.22,5
27941,2017,10762.0,2
27941,2018,2623.5,4
27941,2019,12927.811,2
27941,2020,7926.88,2
27941,2021,12517.18,3
27941,2022,1454.5,1
27942,2016,90.75,1
27948,2016,5848.0,6
27948,2017,1008.0,4
27948,2018,1008.0,2
27948,2019,1008.0,2
27948,2020,1008.0,2
27948,2021,1008.0,1
27948,2022,1008.0,1
27956,2019,40898.0,5
27956,2020,37650.36,8
27956,2021,4537.5,1
27958,2016,90.75,1
27961,2018,37998.48,5
27961,2019,33281.3,5
27961,2020,24120.66,3
27961,2021,75823.52,8
27961,2022,20053.059,2
27971,2016,1863.4,1
27972,2017,8566.8,3
27972,2018,12850.2,2
27974,2017,7145.85,1
27974,2018,1225.0,1
27974,2019,1356.81,1
27978,2016,2924.0,3
27978,2017,504.0,1
27978,2018,504.0,1
27978,2019,504.0,1
27978,2020,504.0,1
27978,2021,504.0,1
27978,2022,504.0,1
27979,2016,2924.0,3
27979,2017,504.0,1
27979,2018,504.0,1
27979,2019,504.0,1
27979,2020,504.0,1
27979,2021,504.0,1
27979,2022,504.0,1
27991,2016,90.75,1
27993,2016,28362.4,3
27993,2017,20788.2,7
27993,2018,34082.68,8
27993,2019,15237.96,4
27993,2020,15643.46,3
27993,2021,6845.77,2
27993,2022,12330.54,2
27995,2016,72.6,1
27996,2016,136221.8,6
27996,2017,315268.47,45
27996,2018,166647.8,15
27996,2019,170641.27,13
27996,2020,172458.23,13
27996,2021,84621.88,12
28017,2016,169.4,1
2802,2008,8817.16,7
2802,2009,1131.0,2
2802,2010,1773.24,2
2802,2011,1844.9772,2
2802,2012,1126.6758,1
2802,2013,1189.9795,1
2802,2014,1189.9795,1
2802,2015,1189.98,1
2802,2016,2024.8866,2
2802,2017,2807.4265,2
2802,2018,2807.43,2
2802,2019,2807.4102,2
28025,2018,35708.19,3
28025,2019,19643.621,4
28025,2020,1855.66,1
28025,2021,50637.94,1
28025,2022,26075.5,6
2803,2008,2483.0,7
28035,2016,25610.0,7
28035,2017,24558.9,9
28035,2018,26885.06,13
28035,2019,41036.87,14
28035,2020,36173.76,13
28035,2021,46598.86,15
28035,2022,35012.49,12
28039,2016,90.75,1
28040,2016,22022.0,4
28040,2019,3025.0,1
28042,2016,90.75,1
28043,2016,10350.0,1
28043,2017,1225.0,1
28043,2018,1225.0,1
28043,2019,1356.81,1
2805,2008,60262.562,5
2805,2009,11134.76,5
2805,2010,9125.36,5
2805,2011,9054.73,5
2805,2012,6540.327,1
2805,2013,9410.17,1
2805,2014,30302.031,4
2805,2015,38655.27,2
2805,2016,25988.99,4
2805,2017,21648.11,1
2805,2018,21648.11,1
2805,2019,23276.62,1
2805,2020,17899.291,3
2805,2021,90329.35,5
2805,2022,38796.4,1
28051,2016,27700.0,2
28051,2017,82205.0,10
28051,2018,126000.0,12
28051,2019,134726.77,12
28051,2020,135898.56,12
28051,2021,122416.56,11
28051,2022,23189.04,2
28065,2016,90.75,1
28068,2016,3034.68,3
28068,2017,1815.0,1
28070,2016,65649.0,9
28070,2017,48353.17,11
28070,2018,20579.68,3
28070,2019,11000.74,3
28084,2016,9680.0,1
28084,2017,0.0,2
28084,2018,46827.0,6
28084,2019,14302.2,3
28084,2020,30425.799,5
28084,2021,20192.69,2
28086,2016,16093.0,2
28087,2016,4888.4,2
28087,2017,14649.05,3
28087,2018,29561.51,3
28087,2019,61359.57,5
28087,2020,27601.379,3
28087,2021,39965.14,2
28087,2022,42737.74,3
2809,2008,261.0,1
2809,2009,0.0,2
2809,2010,0.0,2
28096,2016,78.65,1
2810,2008,226.2,1
2810,2009,0.0,2
28107,2016,2659.58,1
28107,2017,2369.1802,11
28107,2018,4354.19,15
28107,2019,5415.96,13
28107,2020,1640.76,13
28107,2021,2584.56,12
28107,2022,2017.0701,10
28110,2016,90.75,1
28113,2016,53048.82,1
28113,2017,8718.061,6
28113,2018,8620.1,4
28113,2019,4015.2,1
28115,2016,32827.3,5
28115,2017,153391.17,42
28115,2018,53996.25,24
28115,2019,25391.85,31
28115,2020,580.8,4
2812,2009,7249.42,2
2812,2010,21114.05,5
2812,2011,15388.085,13
2812,2012,12495.0,4
2812,2013,42276.312,7
2812,2014,138178.97,28
2812,2015,197306.23,50
2812,2016,168829.83,34
2812,2017,217683.25,46
2812,2018,49728.23,17
2812,2019,37063.88,13
2812,2020,16103.59,9
2812,2021,62580.47,20
2812,2022,33323.4,18
28121,2016,13189.0,4
28122,2017,16214.0,1
28122,2018,33219.34,5
28122,2019,81885.55,17
28122,2020,77334.13,18
28122,2021,87873.44,23
28122,2022,59092.77,17
28123,2016,44649.0,4
28123,2017,6025.8,4
28123,2018,2478.08,1
28127,2016,90.75,1
28128,2016,25083.06,4
28128,2017,692.25,3
28128,2018,2768.84,1
28128,2019,2994.83,1
28128,2020,1178.38,1
28128,2022,2662.0,1
28131,2016,1633.5,4
28131,2017,1996.5,2
28131,2018,1815.0,1
28131,2019,2420.0,1
28131,2020,6497.7,3
28131,2021,3982.9102,2
28131,2022,1815.0,1
28133,2016,10222.08,2
28133,2017,1858.56,1
28134,2016,7865.0,1
28134,2017,15286.66,4
28134,2018,33082.742,7
28134,2019,3931.21,2
28134,2020,16952.4,4
28137,2016,90.75,1
28139,2017,22346.28,3
28141,2016,90.75,1
28144,2017,43935.1,4
28144,2019,26898.3,4
28144,2021,20129.799,4
28144,2022,16815.07,3
28146,2016,11552.109,2
28146,2017,6728.57,3
28146,2018,3932.5,2
28146,2019,6050.0,1
28149,2016,6235.13,2
28149,2017,107789.24,12
28149,2018,61105.945,9
28149,2019,116932.8,12
28149,2020,72448.05,4
28149,2021,56934.71,6
28149,2022,62197.25,5
28150,2017,100950.08,11
28150,2018,137288.73,12
28150,2019,119422.77,8
28150,2020,235467.66,9
28150,2021,193403.72,7
28150,2022,42955.0,2
28154,2017,0.0,2
28156,2019,20070.99,2
28156,2020,23394.28,1
28156,2021,23072.76,1
28156,2022,23150.72,3
28158,2016,14822.5,1
28158,2017,0.0,4
28159,2016,1573.0,1
28159,2017,0.0,2
28161,2017,677.6,1
28161,2018,17478.23,5
28161,2019,14048.86,7
28161,2020,17005.41,6
28161,2021,80343.7,12
28161,2022,22914.81,8
28172,2020,13890.8,2
28175,2016,35684.11,4
28175,2017,302055.28,28
28175,2018,544488.3,47
28175,2019,590700.56,64
28175,2020,437016.4,82
28175,2021,555998.94,72
28175,2022,449319.9,32
28182,2016,90.75,1
28185,2017,580.8,1
28186,2016,90.75,1
28187,2016,90.75,1
28188,2016,8152.38,1
28188,2017,9041.73,2
28188,2018,2570.2227,2
28188,2019,6275.6,3
28188,2020,18809.4,8
28188,2021,19165.85,8
28188,2022,17639.84,7
28190,2016,90.75,1
28191,2017,3025.0,2
28191,2021,21286.53,8
28191,2022,10643.3,2
28192,2017,113.74,2
28192,2020,348.45,6
28192,2021,392.95,12
28192,2022,76.75,3
28194,2016,90.75,1
28206,2016,90.75,1
2821,2009,696.0,1
2821,2010,417.6,1
2821,2011,424.8,1
2821,2012,424.8,1
2821,2013,435.6,1
2821,2014,435.6,1
2821,2015,435.6,1
2821,2017,18083.45,1
2821,2018,3126.64,1
2821,2019,31112.129,5
2821,2020,952.88,1
2821,2021,34314.71,7
2821,2022,36499.65,3
28210,2016,90.75,1
28211,2016,6750.0,1
28211,2017,6750.0,1
28211,2018,6750.0,1
28211,2019,6750.0,1
28211,2020,6750.0,1
28211,2021,6750.0,1
28211,2022,8750.0,1
28212,2016,169.4,1
28213,2016,15179.45,3
28213,2017,13412.851,4
2822,2009,4158.6,1
2822,2010,2772.4,1
2822,2011,5538.92,2
2822,2012,3284.8398,2
2822,2013,3356.54,1
28225,2016,90.75,1
28230,2017,17507.49,2
28230,2018,39853.77,6
28230,2019,58828.14,7
28230,2020,44286.12,5
28230,2021,51668.09,7
28230,2022,87092.17,10
28235,2016,90.75,1
28268,2017,90.75,1
28274,2017,90.75,1
28276,2017,90.75,1
28280,2017,9680.0,1
28280,2018,78666.94,7
28280,2019,84648.01,17
28280,2020,231978.16,18
28280,2021,412099.9,22
28280,2022,448238.5,19
28285,2017,14568.4,2
28285,2018,10155.89,3
28285,2019,3025.0,1
28287,2019,2904.0,1
2829,2010,44386.05,8
2829,2011,36017.14,6
2829,2012,28880.297,3
2829,2013,1726.1818,1
2829,2014,32021.44,3
2829,2016,19757.49,1
2829,2017,18581.86,8
2829,2018,29109.16,2
2829,2019,32601.64,2
2829,2020,31317.93,3
2829,2021,92782.8,4
28292,2016,10191.04,2
28292,2017,88798.08,13
28292,2018,88798.08,12
28292,2019,36999.2,5
28295,2017,38401.25,9
28295,2018,4791.0703,2
28295,2019,4907.2,1
28295,2020,5152.57,1
28295,2021,10221.38,4
28295,2022,8041.79,3
2830,2009,8284.26,3
2830,2010,15654.859,2
2830,2011,3818.48,2
2830,2012,3915.56,1
2830,2013,3524.004,1
2830,2014,4273.72,1
2831,2009,8927.36,2
2831,2010,5453.04,3
2831,2011,1862.04,2
28313,2020,29424.18,2
28313,2021,19824.64,1
28313,2022,19824.64,1
2832,2009,32067.04,2
2832,2010,89148.42,11
2832,2011,27092.8,3
2832,2012,42703.8,4
2832,2013,34137.125,3
2832,2014,15035.46,2
2832,2015,31106.68,3
2832,2016,27442.8,2
2832,2017,16903.7,1
2832,2018,17780.95,2
2832,2019,18156.05,1
2832,2020,32706.3,4
2832,2021,72328.05,7
2832,2022,33085.04,10
28321,2020,2156.51,1
28321,2021,10855.33,2
28324,2017,90.75,1
28325,2022,275.28,1
2833,2009,16383.84,2
2833,2010,7225.92,5
2833,2011,3905.8,2
2833,2012,3970.6,2
2833,2013,2613.6,3
2833,2014,2613.6,3
28334,2017,47646.29,4
28334,2018,7826.2803,2
28334,2019,14996.76,6
28334,2020,17018.129,4
28338,2017,90.75,1
28339,2017,0.0,4
28339,2018,5782.59,1
28339,2019,4993.44,1
28339,2020,5243.3,1
28339,2021,5505.27,1
2834,2010,52.2,1
28353,2017,14248.36,4
28353,2018,5043.2803,2
28353,2019,5937.38,1
28353,2020,5937.38,1
28353,2021,6234.28,1
28353,2022,6546.0,1
28372,2019,7321.71,1
28372,2020,9247.73,4
28372,2021,7896.46,1
28372,2022,1535.19,1
28377,2022,2904.0,1
2838,2010,5904.63,1
28386,2017,3025.0,1
28394,2017,24606.56,4
28394,2018,18862.7,3
28395,2017,90.75,1
28399,2017,17406.531,2
28399,2018,23847.21,4
28399,2019,12036.21,2
28399,2020,2882.39,2
28399,2021,4532.96,4
28399,2022,2377.42,1
2840,2010,39379.68,4
2840,2011,3138.8,1
28406,2017,90.75,1
28408,2017,4356.0,1
2841,2010,6013.44,1
2841,2011,0.0,2
2841,2015,35726.35,6
28412,2017,20328.0,6
28412,2020,8078.26,2
28412,2021,10623.779,2
28412,2022,4446.75,1
2842,2010,49938.0,8
2842,2011,69502.59,8
2842,2012,31518.38,7
2842,2013,31982.418,2
2842,2014,-2199.78,1
2842,2015,18925.61,1
2842,2016,37606.74,3
2842,2017,24080.209,4
2842,2018,22530.01,6
2842,2019,3811.501,13
28420,2017,28976.4,1
28420,2018,9512.0,2
28420,2019,20074.121,3
28420,2020,9404.45,2
28420,2021,8681.89,1
28428,2017,16734.3,5
28428,2018,7320.5,2
28428,2019,20713.69,4
28428,2020,2704.35,3
28428,2021,5311.9,4
28428,2022,490.05,1
28429,2017,38169.21,3
28429,2018,13205.26,4
28429,2019,8398.29,2
28429,2020,11631.46,2
28429,2021,22685.58,8
28429,2022,7865.0,1
2843,2011,0.0,2
2843,2013,9715.731,1
2843,2014,5096.3145,2
2843,2015,19255.09,6
2843,2016,21177.67,5
2843,2017,6652.58,1
2843,2018,6918.68,1
28490,2018,18349.05,6
28490,2019,11313.51,11
28490,2020,4264.77,4
28490,2021,4004.92,3
28490,2022,4048.24,2
28492,2022,10726.75,1
28499,2017,139.15,1
28499,2018,7457.8,9
28499,2019,5373.5996,12
28499,2020,5373.5996,12
28499,2021,5373.5996,12
28499,2022,4030.2,9
2850,2019,4749.25,2
28507,2017,78.65,1
28509,2017,12547.7,4
28509,2018,23502.3,4
28509,2019,6711.05,4
28509,2020,6220.8,1
28509,2021,13389.99,2
28509,2022,78.65,3
28511,2017,56880.89,4
28511,2018,28277.7,4
28511,2019,85395.75,14
28511,2020,68116.95,18
28511,2021,28472.51,3
28517,2020,35843.23,2
28517,2021,35861.38,3
28517,2022,20763.6,1
28524,2017,12100.0,3
28540,2019,5536.96,1
28540,2020,10960.8,8
28540,2021,26575.291,17
28540,2022,5080.23,10
2855,2010,33376.92,7
2855,2011,4967.8,2
2855,2012,24436.615,5
2855,2013,20524.389,4
2855,2014,4428.6,1
2855,2015,4428.6,1
2855,2016,4428.6,1
28558,2017,90.0,1
28559,2017,22882.26,7
28564,2017,701.8,1
28572,2017,31421.28,7
28572,2018,23808.38,5
28579,2017,7260.0,1
28582,2017,90.75,1
28585,2017,3025.0,1
28588,2017,12523.5,1
28588,2018,5075.95,2
28588,2019,1541.54,1
28588,2020,1618.62,1
28588,2021,6936.17,2
28588,2022,3887.37,3
28591,2017,90.75,1
28594,2017,27000.0,2
28595,2019,3194.4,1
28595,2020,3593.7,1
28595,2021,3593.7,1
28595,2022,3593.7,1
28599,2019,34196.09,1
28599,2020,-34196.09,1
28605,2017,90.75,1
28606,2017,1210.0,1
28607,2017,40815.74,10
28607,2018,5483.72,1
28611,2019,4933.62,1
28611,2020,9173.48,2
28611,2021,13994.62,3
28615,2021,5452.48,1
28615,2022,19789.55,5
28618,2017,26341.7,2
28623,2017,96751.6,9
28623,2018,5965.38,1
28623,2019,6203.99,1
28623,2020,6514.17,1
28627,2017,6171.0,1
2863,2010,4078.08,7
2863,2011,2945.28,2
2863,2013,696.96,1
2863,2014,987.36,2
2863,2015,696.96,1
28631,2017,222.0,1
28632,2017,8893.5,1
28633,2017,90.75,1
28635,2017,0.0,4
28635,2018,320457.12,36
28635,2019,645367.4,50
28635,2020,308397.4,37
28635,2021,191123.48,37
28635,2022,43079.2,4
28636,2017,11848.32,1
28636,2018,1974.72,1
28636,2019,2053.71,1
28636,2020,2156.39,1
28637,2017,6969.96,1
28637,2018,12874.03,2
28637,2021,3327.5,1
28640,2018,3569.5,1
28640,2019,2994.75,1
28640,2020,4144.25,1
28640,2021,8349.0,1
28640,2022,8349.0,1
28641,2017,19688.0,4
28641,2018,1375.92,1
28641,2019,16008.72,3
28641,2020,16233.99,4
28650,2020,103009.65,3
28650,2021,195296.03,14
28650,2022,126781.12,8
28651,2017,23158.81,8
28653,2017,90.75,1
28657,2017,5938.68,1
28657,2018,989.78,1
28657,2019,1029.37,1
28657,2020,1080.84,1
28657,2021,1134.88,1
28657,2022,1191.63,1
28659,2017,90.75,1
28660,2017,181.5,1
28660,2018,60.5,1
28661,2017,90.75,1
2871,2010,5823.3,1
2871,2011,29633.162,4
2871,2012,35943.27,15
2871,2013,82215.87,23
2871,2014,106572.88,15
2871,2015,45003.06,12
2871,2016,115537.08,23
2871,2017,88586.78,14
2871,2018,89745.07,16
2871,2019,62980.04,5
2871,2020,89854.58,11
2871,2021,117098.47,12
2871,2022,94660.53,8
28719,2017,90.75,1
2872,2010,34220.0,4
2872,2011,5616.8,2
2872,2012,5759.6,2
2872,2014,5227.2,1
2872,2016,7276.94,3
2872,2017,2282.06,4
2872,2018,2746.7,1
2872,2019,2856.56,1
28720,2018,1900.0,1
28723,2017,7986.0,1
28723,2018,998.25,4
28725,2018,35537.4,3
28725,2019,5246.48,1
28725,2020,6687.06,2
28725,2021,5811.38,1
28729,2017,363.0,1
28734,2017,39930.0,3
28734,2018,30855.0,2
28735,2017,31551.81,4
28735,2018,55941.93,7
28737,2017,8167.5,1
28737,2018,6413.0,1
28737,2019,6669.52,1
28737,2020,7002.9,1
28737,2021,2904.0,1
28737,2022,2904.0,1
28739,2018,5687.0,7
28739,2019,3630.0,12
2874,2010,4444.47,1
28743,2017,90.75,1
28744,2017,90.75,1
28745,2017,90.75,1
28747,2017,6655.0,1
28747,2018,17503.86,2
2875,2010,23250.72,1
2875,2011,15653.88,2
2875,2012,3218.6,1
28750,2017,6660.0,1
28750,2018,6660.0,1
28750,2019,12531.22,3
28750,2020,7781.68,1
28750,2021,46252.0,12
28750,2022,65493.97,12
28751,2017,36300.0,2
28753,2017,90.75,1
28758,2017,33022.72,5
28758,2018,10474.97,3
28758,2019,10050.59,3
28758,2020,3775.01,1
28758,2021,3963.78,1
2876,2010,25062.02,2
2876,2011,15349.439,3
2876,2012,4239.84,1
2876,2013,4239.84,1
2876,2014,4239.84,1
28766,2017,29070.25,1
28766,2018,30038.25,2
28766,2019,27225.0,1
28766,2020,27225.0,3
28766,2021,27225.0,1
28766,2022,-27225.0,1
28771,2017,90.75,1
28777,2017,4388.25,2
28777,2018,3690.01,1
28777,2019,3874.5,1
28777,2020,25537.89,4
28777,2021,26207.68,3
2878,2010,5192.0,2
2878,2011,1161.12,4
2878,2012,464.64,1
28782,2017,9738.08,1
28782,2018,14607.12,1
28786,2017,10224.5,4
28786,2018,2268.75,2
28787,2017,10224.5,4
28787,2018,2268.75,2
28788,2020,2668.05,1
28788,2021,14036.0,2
28791,2017,436.27,3
28791,2019,121.0,1
28794,2017,9076.82,1
28794,2018,3863.53,1
28794,2019,11985.9,4
28794,2020,17273.49,3
28794,2021,7849.66,1
28795,2017,90.75,1
28796,2017,13164.8,1
28796,2018,2969.34,1
28796,2019,17554.68,1
28796,2020,3020.35,1
28796,2021,5497.85,1
28799,2018,19626.51,6
28799,2019,9120.62,2
28799,2020,30066.43,11
28799,2021,8233.88,4
2880,2011,3315.8,2
28807,2021,3690.48,1
2881,2010,16142.4,1
2881,2011,21381.6,4
2881,2012,5798.35,3
2881,2013,4161.19,1
2881,2014,4380.2,1
2881,2015,4380.2,1
2881,2016,4380.2,1
2881,2017,4380.2,1
2881,2018,4380.2,1
2881,2019,4555.41,1
2881,2020,4783.25,1
2881,2021,5022.47,1
2881,2022,5273.52,1
28815,2017,1210.0,1
28815,2018,1996.5,1
28816,2017,484.0,1
28816,2019,1645.6001,2
28816,2020,8056.17,9
28816,2021,12744.94,6
28817,2017,2662.0,2
28822,2018,14316.72,1
28822,2019,18912.69,6
28822,2020,1530.08,1
28822,2021,1606.57,1
28822,2022,1686.9,1
28824,2022,10540.6,4
28827,2018,16897.28,5
28827,2019,5982.14,2
28827,2020,6000.0,1
28827,2021,8728.7,2
28827,2022,2736.55,1
2883,2010,1227.2,1
28832,2017,90.75,1
28834,2017,9596.16,1
28835,2017,778.5,2
28835,2018,9070.33,8
28835,2019,17123.28,10
28836,2017,4366.6904,2
28836,2018,5498.46,12
28836,2019,5020.52,11
28836,2020,600.6,1
28838,2017,1597.2,1
28842,2017,2613.6,1
28842,2018,10890.0,2
28842,2019,13726.359,2
28842,2020,21209.8,2
28842,2021,19560.43,2
28842,2022,21294.51,2
28843,2017,90.75,1
28845,2018,42812.22,6
28845,2019,5315.89,4
28845,2020,7314.45,1
28845,2021,7314.45,1
28845,2022,7680.17,1
28847,2017,90.75,1
2885,2010,18011.52,1
2885,2011,-2718.7197,4
2885,2012,3001.92,1
28853,2017,1148.76,1
28853,2018,22937.1,14
28853,2019,25339.05,11
28853,2020,562.05,2
28854,2017,5176.15,1
28854,2018,27200.53,7
28854,2019,5051.8,1
28854,2020,12067.45,1
28854,2021,12671.03,1
28855,2018,26496.58,4
28855,2019,9523.57,2
28855,2020,1741.5,1
28855,2021,2221.8198,2
28855,2022,3430.12,2
28857,2017,3388.0,1
28857,2018,2891.9,11
28857,2019,3403.13,12
28857,2020,2900.74,1
28857,2021,5801.48,2
28858,2017,90.75,1
28859,2017,9588.77,1
28859,2018,30165.3,4
28859,2019,48240.28,4
2886,2011,6947.84,3
28860,2018,6062.1,3
28860,2020,20239.05,3
28860,2021,7098.56,4
28861,2017,5590.2,1
28861,2018,5590.2,1
28861,2019,677.48,3
28861,2021,275.88,1
28862,2017,3388.0,1
28865,2017,3630.0,1
28865,2018,13149.68,1
28865,2019,12499.311,3
28865,2020,5501.29,2
28865,2021,2876.84,1
28867,2018,90.75,1
28869,2018,1222.1,4
28869,2021,11073.92,2
28869,2022,85798.68,11
28870,2018,2904.0,2
28871,2018,35049.38,7
28871,2019,47794.902,9
28871,2020,29263.86,7
28871,2021,33135.85,6
28871,2022,23274.35,3
28876,2018,53639.992,3
28876,2019,5604.91,1
28876,2020,6231.44,1
28876,2021,7057.73,3
28880,2019,43439.0,6
28880,2020,29100.5,4
28880,2021,3974.8599,2
28880,2022,4403.9297,3
28882,2018,90.75,1
28887,2018,200.0,1
28888,2022,17204.68,5
28905,2018,271349.25,11
28905,2019,277551.94,12
28905,2020,326510.94,20
28905,2021,355616.06,22
28905,2022,12731.47,3
28906,2019,11089.65,2
28906,2020,17532.9,3
28906,2021,2770.9,1
2891,2010,61950.0,3
2892,2011,7967.3604,3
2892,2012,9365.42,2
2892,2013,605.0,1
28923,2019,14495.801,2
28926,2018,33736.008,7
28926,2019,8591.0,2
28926,2020,11948.75,4
28926,2021,4083.75,1
28926,2022,5414.75,2
28940,2018,90.75,1
28941,2018,15560.6,4
28941,2019,16949.67,5
28941,2020,17622.781,5
28941,2021,14844.99,1
28942,2018,90.75,1
28943,2018,90.75,1
2895,2011,26573.602,3
2895,2012,0.0,2
28957,2018,90.75,1
28958,2018,18322.63,3
28958,2019,8358.68,2
28958,2020,1815.0,1
28959,2018,12100.0,1
28960,2018,2032.5,1
28960,2019,2420.0,1
28961,2018,7490.0,1
28961,2019,1508.0,1
28961,2020,1583.5,1
28961,2021,1662.5,1
28961,2022,8885.72,1
28964,2020,1415.7,2
28967,2021,1872.5,4
28967,2022,338.68,1
28968,2018,3680.59,1
28968,2019,21641.75,3
28968,2020,1712.0,1
28968,2021,1712.0,1
28968,2022,1712.0,1
28969,2018,33104.688,2
28969,2019,10615.25,1
28969,2020,11198.29,1
28969,2021,12730.819,2
28969,2022,22514.111,2
28976,2018,90.75,1
2899,2011,37273.25,3
2899,2012,3168.99,1
2899,2013,26044.04,6
2899,2014,694.661,2
2899,2015,39887.96,6
2899,2016,16617.54,2
2899,2017,26651.34,5
2899,2018,57955.73,3
2899,2019,22346.04,1
2899,2020,25431.38,2
2899,2021,23463.44,1
28990,2018,48642.86,5
28990,2019,47792.1,6
28990,2020,21994.69,3
28990,2021,15713.17,2
28990,2022,53083.27,6
28994,2018,90.75,1
28995,2018,12160.5,2
28995,2019,5977.4,1
29002,2018,28726.7,1
29002,2019,14252.13,3
29002,2020,9349.09,1
29002,2021,11355.03,1
29003,2020,7865.0,1
29005,2018,871.2,1
29005,2019,31762.5,5
29005,2020,3738.9,1
29005,2021,3738.9,1
29008,2018,18331.28,4
29008,2019,1208.83,1
